SOURCE_VALUE,SOURCE_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_NAME,MAPPED_STANDARD_VOCABULARY_ID,MAPPED_STANDARD_CONCEPT_CODE,MAPPED_STANDARD_CONCEPT_FLAG,TOTAL_ROWS
1876406,1593496,1593496,2 ML dupilumab 150 MG/ML Prefilled Syringe [Dupixent],RxNorm,1876406,S,2553
308934,19074641,19074641,calcium polycarbophil 625 MG Oral Tablet,RxNorm,308934,S,2552
1603845,46221515,46221515,avibactam 500 MG / ceftazidime 2000 MG Injection [Avycaz],RxNorm,1603845,S,2545
352320,19098491,19098491,atomoxetine 40 MG Oral Capsule [Strattera],RxNorm,352320,S,2542
854252,40160997,40160997,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe,RxNorm,854252,S,2540
792381,789736,789736,carbidopa 25 MG / levodopa 100 MG Extended Release Oral Tablet [Sinemet],RxNorm,792381,S,2539
197536,800892,800892,clozapine 25 MG Oral Tablet,RxNorm,197536,S,2534
828269,1107966,1107966,loratadine 10 MG Oral Capsule,RxNorm,828269,S,2533
1373473,43526472,43526472,canagliflozin 300 MG Oral Tablet [Invokana],RxNorm,1373473,S,2531
899441,40171519,40171519,24 HR dexmethylphenidate hydrochloride 10 MG Extended Release Oral Capsule [Focalin],RxNorm,899441,S,2530
966524,40173400,40173400,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],RxNorm,966524,S,2530
835842,1636875,1636875,testosterone cypionate 200 MG/ML Injectable Solution [Depo-testosterone],RxNorm,835842,S,2528
237649,1560554,1560554,500 ML glucose 200 MG/ML Injection,RxNorm,237649,S,2527
239191,1713370,1713370,amoxicillin 50 MG/ML Oral Suspension,RxNorm,239191,S,2526
1191310,40243872,40243872,fluocinolone acetonide 0.1 MG/ML Topical Solution,RxNorm,1191310,S,2526
834167,1791043,1791043,chlorhexidine gluconate 40 MG/ML Medicated Liquid Soap [Hibiclens],RxNorm,834167,S,2526
1806942,40221284,40221284,carfilzomib 60 MG Injection [Kyprolis],RxNorm,1806942,S,2522
1373493,43526431,43526431,dimethyl fumarate 240 MG Delayed Release Oral Capsule [Tecfidera],RxNorm,1373493,S,2522
104155,19003455,19003455,glycerin 2000 MG Rectal Suppository,RxNorm,104155,S,2511
197985,1708904,1708904,minocycline 50 MG Oral Capsule,RxNorm,197985,S,2511
403818,19102471,19102471,moxifloxacin 5 MG/ML Ophthalmic Solution,RxNorm,403818,S,2504
283579,1304277,1304277,milk thistle extract,RxNorm,283579,S,2503
855324,40163546,40163546,warfarin sodium 4 MG Oral Tablet,RxNorm,855324,S,2502
1791593,42628951,42628951,ifosfamide 1000 MG Injection,RxNorm,1791593,S,2501
1719847,35603091,35603091,1 ML haloperidol decanoate 100 MG/ML Injection [Haldol],RxNorm,1719847,S,2497
260333,19067557,19067557,ramipril 10 MG Oral Capsule [Altace],RxNorm,260333,S,2494
904460,40175391,40175391,pravastatin sodium 10 MG Oral Tablet [Pravachol],RxNorm,904460,S,2489
1659131,46275427,46275427,piperacillin 2000 MG / tazobactam 250 MG Injection,RxNorm,1659131,S,2488
2101899,35201423,35201423,sodium polystyrene sulfonate 15000 MG Powder for Oral Suspension,RxNorm,2101899,S,2487
991044,40179642,40179642,chlorpromazine hydrochloride 100 MG Oral Tablet,RxNorm,991044,S,2486
616485,766851,766851,quetiapine 400 MG Oral Tablet [Seroquel],RxNorm,616485,S,2486
207194,19034808,19034808,1 ML octreotide 0.05 MG/ML Injection [Sandostatin],RxNorm,207194,S,2482
214342,951469,951469,calcium acetate,RxNorm,214342,S,2481
2123191,1511421,1511421,{2 (1.17 ML romosozumab-aqqg 89.7 MG/ML Prefilled Syringe [Evenity]) } Pack [Evenity 210 MG Dose],RxNorm,2123191,S,2480
1791408,42628892,42628892,500 ML mannitol 200 MG/ML Injection,RxNorm,1791408,S,2479
1601401,778935,45775636,meningococcal group B vaccine,RxNorm,1593128,S,2473
825170,19133087,19133087,{6 (0.8 ML adalimumab 50 MG/ML Auto-Injector [Humira]) } Pack [Humira Pen - Crohn's Disease Starter Pack],RxNorm,825170,S,2472
197863,1388800,1388800,leucovorin 5 MG Oral Tablet,RxNorm,197863,S,2470
211979,1778168,1778168,cefuroxime 500 MG Oral Tablet [Ceftin],RxNorm,211979,S,2468
856369,40163468,40163468,trazodone hydrochloride 300 MG Oral Tablet,RxNorm,856369,S,2467
9793,966956,966956,silver sulfadiazine,RxNorm,9793,S,2464
1670195,35602747,35602747,10 ML fosphenytoin sodium 75 MG/ML Injection,RxNorm,1670195,S,2461
966529,40173448,40173448,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],RxNorm,966529,S,2460
207014,19034269,19034269,10 ML methocarbamol 100 MG/ML Injection [Robaxin],RxNorm,207014,S,2457
1490065,44814412,44814412,raloxifene hydrochloride 60 MG Oral Tablet,RxNorm,1490065,S,2453
896271,40169280,40169280,60 ACTUAT fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair],RxNorm,896271,S,2452
859042,40165166,40165166,pramipexole dihydrochloride 0.25 MG Oral Tablet [Mirapex],RxNorm,859042,S,2452
892473,40169879,40169879,10 ML morphine sulfate 0.5 MG/ML Injection [Duramorph],RxNorm,892473,S,2452
637190,19124311,19124311,varenicline 1 MG Oral Tablet [Chantix],RxNorm,637190,S,2448
8928,957797,957797,psyllium,RxNorm,8928,S,2443
800066,19130540,19130540,calcium chloride 0.000996 MEQ/ML / glucose 1.7 MG/ML / magnesium chloride 0.0000245 MEQ/ML / sodium chloride 0.00368 MEQ/ML / sodium lactate 0.0016 MEQ/ML Intraperitoneal Solution,RxNorm,800066,S,2443
857799,40165307,40165307,treprostinil 0.6 MG/ML Inhalation Solution [Tyvaso],RxNorm,857799,S,2438
1442681,44507564,44507564,0.5 ML tbo-filgrastim 0.6 MG/ML Prefilled Syringe [Granix],RxNorm,1442681,S,2433
966405,40174999,40174999,levothyroxine sodium 0.125 MG Oral Capsule,RxNorm,966405,S,2426
1362706,43011929,43011929,mexiletine hydrochloride 150 MG Oral Capsule,RxNorm,1362706,S,2424
198032,19019309,19019309,nifedipine 10 MG Oral Capsule,RxNorm,198032,S,2422
754766,1707479,1707479,metronidazole 0.0075 MG/MG Vaginal Gel [MetroGel],RxNorm,754766,S,2421
904605,40173999,40173999,sotalol hydrochloride 80 MG Oral Tablet [Sorine],RxNorm,904605,S,2419
1245441,42708403,42708403,ezetimibe 10 MG / simvastatin 40 MG Oral Tablet [Vytorin],RxNorm,1245441,S,2414
314135,1118121,1118121,naratriptan 2.5 MG Oral Tablet,RxNorm,314135,S,2414
727507,19127159,19127159,0.5 ML choriogonadotropin alfa 0.5 MG/ML Prefilled Syringe [Ovidrel],RxNorm,727507,S,2414
198624,1595812,1595812,ferrous fumarate 325 MG Oral Tablet,RxNorm,198624,S,2413
351114,1524675,1524675,5 ML zoledronic acid 0.8 MG/ML Injection,RxNorm,351114,S,2413
486515,968205,968205,sodium chloride 0.154 MEQ/ML Irrigation Solution,RxNorm,486515,S,2411
198342,906917,906917,urea 400 MG/ML Topical Cream,RxNorm,198342,S,2411
845316,1103424,1103424,24 HR tramadol hydrochloride 300 MG Extended Release Oral Tablet [Ultram],RxNorm,845316,S,2411
7242,1114220,1114220,naloxone,RxNorm,7242,S,2410
1014675,40228212,40228212,cetirizine hydrochloride 10 MG Oral Capsule,RxNorm,1014675,S,2409
1792785,42629086,42629086,20 ML atezolizumab 60 MG/ML Injection [Tecentriq],RxNorm,1792785,S,2407
40048,1344905,1344905,carboplatin,RxNorm,40048,S,2403
858733,40165342,40165342,ursodiol 500 MG Oral Tablet,RxNorm,858733,S,2399
801185,19131162,19131162,{21 (drospirenone 3 MG / ethinyl estradiol 0.03 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Ocella 28 Day],RxNorm,801185,S,2391
1734934,35606523,35606523,20 ML acyclovir 50 MG/ML Injection,RxNorm,1734934,S,2390
1742404,35606150,35606150,"50 ML albumin human, USP 250 MG/ML Injection [Alburx]",RxNorm,1742404,S,2388
308182,19073183,19073183,amoxicillin 250 MG Oral Capsule,RxNorm,308182,S,2387
807834,19132402,19132402,24 HR levetiracetam 500 MG Extended Release Oral Tablet [Keppra],RxNorm,807834,S,2384
105602,19007385,19007385,hydroxyurea 500 MG Oral Capsule [Hydrea],RxNorm,105602,S,2383
204870,19028312,19028312,mesna 100 MG/ML Injectable Solution,RxNorm,204870,S,2382
197535,800881,800881,clozapine 100 MG Oral Tablet,RxNorm,197535,S,2380
1049668,40231823,40231823,12 HR pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet [Sudafed],RxNorm,1049668,S,2378
1099596,40238238,40238238,divalproex sodium 125 MG Delayed Release Oral Capsule,RxNorm,1099596,S,2377
197839,1383930,1383930,isosorbide dinitrate 30 MG Oral Tablet,RxNorm,197839,S,2377
861599,40165123,40165123,pentamidine isethionate 50 MG/ML Inhalation Solution [NebuPent],RxNorm,861599,S,2375
809018,19132614,19132614,hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Diovan HCT],RxNorm,809018,S,2372
284548,712616,712616,ziprasidone 40 MG Oral Capsule [Geodon],RxNorm,284548,S,2369
998679,40223156,40223156,168 HR clonidine 0.0125 MG/HR Transdermal System,RxNorm,998679,S,2368
1596023,45892398,45892398,ferric citrate 1000 MG Oral Tablet [Auryxia],RxNorm,1596023,S,2365
2283511,37499133,37499133,cenobamate 200 MG Oral Tablet,RxNorm,2283511,S,2358
199083,19021150,19021150,ascorbic acid 250 MG Oral Tablet,RxNorm,199083,S,2349
810000,19132859,19132859,lacosamide 50 MG Oral Tablet,RxNorm,810000,S,2346
830847,19133572,19133572,24 HR diltiazem hydrochloride 180 MG Extended Release Oral Capsule [Cardizem],RxNorm,830847,S,2344
883826,40168187,40168187,tranexamic acid 650 MG Oral Tablet,RxNorm,883826,S,2344
899519,40172192,40172192,dexmethylphenidate hydrochloride 5 MG Oral Tablet [Focalin],RxNorm,899519,S,2342
1652639,46233969,46233969,3 ML insulin lispro 100 UNT/ML Pen Injector,RxNorm,1652639,S,2341
998671,40223152,40223152,168 HR clonidine 0.00417 MG/HR Transdermal System,RxNorm,998671,S,2340
207350,19035313,19035313,paroxetine hydrochloride 30 MG Oral Tablet [Paxil],RxNorm,207350,S,2339
540407,19113340,19113340,eszopiclone 1 MG Oral Tablet [Lunesta],RxNorm,540407,S,2338
636045,19124247,19124247,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,RxNorm,636045,S,2330
208534,19038852,19038852,thyroid (USP) 15 MG Oral Tablet [Armour Thyroid],RxNorm,208534,S,2330
828364,976282,976282,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Foam [Proctofoam-HC],RxNorm,828364,S,2329
800192,19130627,19130627,alanine 14.9 MG/ML / arginine 15.3 MG/ML / aspartate 10.5 MG/ML / glutamate 11.1 MG/ML / glycine 7.5 MG/ML / histidine 4.5 MG/ML / isoleucine 9.9 MG/ML / leucine 15 MG/ML / lysine 15.8 MG/ML / methionine 2.58 MG/ML / phenylalanine 4.47 MG/ML / proline...,RxNorm,800192,S,2328
314228,1316268,1316268,sildenafil 25 MG Oral Tablet,RxNorm,314228,S,2328
997512,40223185,40223185,12 HR fexofenadine hydrochloride 60 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet [Allegra-D],RxNorm,997512,S,2327
311877,951536,951536,mupirocin 20 MG/ML Topical Cream,RxNorm,311877,S,2324
897659,40171849,40171849,verapamil hydrochloride 120 MG Extended Release Oral Tablet,RxNorm,897659,S,2322
723739,993810,993810,magnesium oxide 500 MG Oral Tablet [Phillips' Cramp-free],RxNorm,723739,S,2320
432402,19107392,19107392,cinacalcet 30 MG Oral Tablet,RxNorm,432402,S,2316
1091498,40236482,40236482,methylphenidate hydrochloride 5 MG Oral Tablet [Methylin],RxNorm,1091498,S,2314
312440,19079293,19079293,pioglitazone 30 MG Oral Tablet,RxNorm,312440,S,2313
998675,40223154,40223154,168 HR clonidine 0.00833 MG/HR Transdermal System,RxNorm,998675,S,2311
2056670,35201871,35201871,{2 (1 ML erenumab-aooe 70 MG/ML Auto-Injector [Aimovig]) } Pack [Aimovig Autoinjector (140 MG Dose)],RxNorm,2056670,S,2310
204423,19027462,19027462,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Otic Solution,RxNorm,204423,S,2309
997501,40223834,40223834,fexofenadine hydrochloride 60 MG Oral Tablet,RxNorm,997501,S,2307
1488569,44785831,44785831,dapagliflozin 10 MG Oral Tablet,RxNorm,1488569,S,2307
861689,40163895,40163895,12 HR amoxicillin 1000 MG / clavulanate 62.5 MG Extended Release Oral Tablet [Augmentin],RxNorm,861689,S,2305
213379,1101923,1101923,leflunomide 20 MG Oral Tablet [Arava],RxNorm,213379,S,2305
1373128,43525752,43525752,12 HR dextromethorphan polistirex 6 MG/ML Extended Release Suspension [Delsym],RxNorm,1373128,S,2303
11289,1310149,1310149,warfarin,RxNorm,11289,S,2302
313137,1836452,1836452,sulfamethoxazole 80 MG/ML / trimethoprim 16 MG/ML Injectable Solution,RxNorm,313137,S,2302
349490,19096776,19096776,aripiprazole 15 MG Oral Tablet,RxNorm,349490,S,2301
261345,950133,950133,ciclopirox 80 MG/ML Topical Solution [Penlac Nail Lacquer],RxNorm,261345,S,2300
1998772,963843,963843,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.08 MG/ACTUAT Metered Dose Inhaler [Qvar],RxNorm,1998772,S,2298
307668,19072159,19072159,acetaminophen 32 MG/ML Oral Suspension,RxNorm,307668,S,2297
2058946,35202004,35202004,1 ML omalizumab 150 MG/ML Prefilled Syringe [Xolair],RxNorm,2058946,S,2296
859054,40165178,40165178,pramipexole dihydrochloride 1 MG Oral Tablet [Mirapex],RxNorm,859054,S,2296
1649961,46234508,46234508,200 ACTUAT albuterol 0.09 MG/ACTUAT Dry Powder Inhaler [ProAir],RxNorm,1649961,S,2295
310592,19077734,19077734,goserelin 3.6 MG Drug Implant,RxNorm,310592,S,2291
197892,751250,751250,lithium carbonate 450 MG Extended Release Oral Tablet,RxNorm,197892,S,2289
197596,1724668,1724668,dicloxacillin 500 MG Oral Capsule,RxNorm,197596,S,2287
473387,40163731,40163731,ferumoxytol,RxNorm,473387,S,2287
1539762,45775087,45775087,efinaconazole 100 MG/ML Topical Solution [Jublia],RxNorm,1539762,S,2285
1101448,40239110,40239110,doxylamine succinate 25 MG Oral Tablet [Unisom],RxNorm,1101448,S,2284
856656,40162278,40162278,dantrolene sodium 25 MG Oral Capsule,RxNorm,856656,S,2280
1037185,40228842,40228842,{24 (ethinyl estradiol 0.01 MG / norethindrone acetate 1 MG Oral Tablet) / 2 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Loestrin Fe 28 Day],RxNorm,1037185,S,2274
830839,19133568,19133568,24 HR diltiazem hydrochloride 240 MG Extended Release Oral Capsule [Cardizem],RxNorm,830839,S,2269
1725082,35604015,35604015,30 ML bupivacaine hydrochloride 2.5 MG/ML Injection,RxNorm,1725082,S,2269
2100100,35201906,35201906,{2 (baloxavir marboxil 40 MG Oral Tablet [Xofluza]) } Pack [Xofluza 80 MG Dose Pack (2 x 40 MG Tablets)],RxNorm,2100100,S,2269
827183,961266,961266,ranitidine 75 MG Oral Tablet [Zantac],RxNorm,827183,S,2268
1795252,36249689,36249689,500 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,1795252,S,2268
828700,19133311,19133311,1.2 ML plerixafor 20 MG/ML Injection,RxNorm,828700,S,2267
790271,19129668,19129668,calcium carbonate 1500 MG Oral Tablet [Caltrate],RxNorm,790271,S,2263
1085728,40233960,40233960,triamcinolone acetonide 0.001 MG/MG Oral Paste,RxNorm,1085728,S,2261
1946529,792583,792583,Matrix Delivery 24 HR tramadol hydrochloride 100 MG Extended Release Oral Tablet,RxNorm,1946529,S,2259
197931,1436651,1436651,mercaptopurine 50 MG Oral Tablet,RxNorm,197931,S,2259
857169,40163753,40163753,fosinopril sodium 10 MG Oral Tablet,RxNorm,857169,S,2258
1300801,42873444,42873444,24 HR mirabegron 50 MG Extended Release Oral Tablet,RxNorm,1300801,S,2255
763308,19129541,19129541,pantoprazole 40 MG Oral Granules [Protonix],RxNorm,763308,S,2252
1300791,42873440,42873440,24 HR mirabegron 25 MG Extended Release Oral Tablet,RxNorm,1300791,S,2248
208535,19038853,19038853,thyroid (USP) 30 MG Oral Tablet [Armour Thyroid],RxNorm,208535,S,2246
967388,40175780,40175780,amphotericin B liposomal 50 MG Injection [AmBisome],RxNorm,967388,S,2244
604958,19122994,42708470,2 ML sodium hyaluronate 15 MG/ML Prefilled Syringe,RxNorm,1245982,S,2244
830872,19133585,19133585,12 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule,RxNorm,830872,S,2239
1894,19035631,19035631,calcitriol,RxNorm,1894,S,2238
1801283,36249640,36249640,Emollient fluocinonide 0.5 MG/ML Topical Cream,RxNorm,1801283,S,2236
899549,40172167,40172167,dexmethylphenidate hydrochloride 10 MG Oral Tablet [Focalin],RxNorm,899549,S,2236
310497,19077652,19077652,glucagon (rDNA) 1 MG Injection,RxNorm,310497,S,2231
966406,40175172,40175172,levothyroxine sodium 0.025 MG Oral Capsule,RxNorm,966406,S,2230
1812011,1719007,1719007,Osmotic 24 HR nifedipine 30 MG Extended Release Oral Tablet,RxNorm,1812011,S,2229
753482,19128345,19128345,{21 (desogestrel 0.15 MG / ethinyl estradiol 0.03 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Apri 28 Day],RxNorm,753482,S,2225
281,1703687,1703687,acyclovir,RxNorm,281,S,2224
807832,19132401,19132401,24 HR levetiracetam 500 MG Extended Release Oral Tablet,RxNorm,807832,S,2221
352148,968170,968170,sodium chloride 9 MG/ML Nasal Spray [Simply Saline],RxNorm,352148,S,2220
809030,19132620,19132620,hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT],RxNorm,809030,S,2214
979466,40184185,40184185,hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet [Hyzaar],RxNorm,979466,S,2211
206241,19031775,19031775,estradiol 2 MG Oral Tablet [Estrace],RxNorm,206241,S,2207
1010763,40226843,40226843,epinephrine 0.01 MG/ML / lidocaine hydrochloride 20 MG/ML Injectable Solution [Xylocaine with Epinephrine],RxNorm,1010763,S,2206
48937,19061088,19061088,dexmedetomidine,RxNorm,48937,S,2206
313217,1341270,1341270,terazosin 2 MG Oral Capsule,RxNorm,313217,S,2205
477562,1551924,1551924,fenofibrate 48 MG Oral Tablet,RxNorm,477562,S,2198
1372298,43525681,43525681,mineral oil 0.14 MG/MG / petrolatum 0.749 MG/MG / phenylephrine hydrochloride 0.0025 MG/MG Rectal Ointment,RxNorm,1372298,S,2196
282465,19036004,19036004,calcium carbonate 1250 MG Oral Tablet,RxNorm,282465,S,2196
992733,40182215,40182215,homatropine methylbromide 1.5 MG / hydrocodone bitartrate 5 MG Oral Tablet [Tussigon],RxNorm,992733,S,2195
704,710062,710062,amitriptyline,RxNorm,704,S,2194
198640,19020400,19020400,folic acid 0.4 MG Oral Tablet,RxNorm,198640,S,2191
855812,40163720,40163720,prasugrel 10 MG Oral Tablet,RxNorm,855812,S,2186
206726,19033317,19033317,lidocaine 25 MG/ML / prilocaine 25 MG/ML Topical Cream [EMLA],RxNorm,206726,S,2185
476556,1703093,1703093,emtricitabine 200 MG / tenofovir disoproxil fumarate 300 MG Oral Tablet,RxNorm,476556,S,2183
602395,19122308,19122308,abacavir 600 MG / lamivudine 300 MG Oral Tablet [Epzicom],RxNorm,602395,S,2180
311975,718669,718669,nicotine 4 MG Chewing Gum,RxNorm,311975,S,2179
854253,40160998,40160998,1 ML enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox],RxNorm,854253,S,2177
856578,40163361,40163361,propranolol hydrochloride 80 MG Oral Tablet,RxNorm,856578,S,2176
198252,1836953,1836953,tetracycline hydrochloride 500 MG Oral Capsule,RxNorm,198252,S,2176
261361,954820,954820,cevimeline hydrochloride 30 MG Oral Capsule [Evoxac],RxNorm,261361,S,2175
1803937,40220873,40220873,leucovorin 200 MG Injection,RxNorm,1803937,S,2173
20610,1149196,1149196,cetirizine,RxNorm,20610,S,2173
891893,40170056,40170056,morphine sulfate 60 MG Extended Release Oral Tablet,RxNorm,891893,S,2171
886671,40169050,40169050,flecainide acetate 150 MG Oral Tablet,RxNorm,886671,S,2170
42463,1551860,1551860,pravastatin,RxNorm,42463,S,2169
899463,40171521,40171521,24 HR dexmethylphenidate hydrochloride 15 MG Extended Release Oral Capsule [Focalin],RxNorm,899463,S,2169
311678,1707343,1707343,metronidazole 7.5 MG/ML Topical Cream,RxNorm,311678,S,2169
104884,19005929,19005929,metoclopramide 1 MG/ML Oral Solution,RxNorm,104884,S,2169
992150,40182265,40182265,methenamine hippurate 1000 MG Oral Tablet,RxNorm,992150,S,2166
991069,40176730,40176730,2 ML dicyclomine hydrochloride 10 MG/ML Injection [Bentyl],RxNorm,991069,S,2162
485968,785874,785874,olanzapine 10 MG Injection,RxNorm,485968,S,2161
889520,40168532,40168532,acetaminophen 300 MG / butalbital 50 MG / caffeine 40 MG Oral Capsule,RxNorm,889520,S,2161
236344,1391307,1391307,saw palmetto extract,RxNorm,236344,S,2157
237779,1308799,1308799,vitamin B12 1 MG Sublingual Tablet,RxNorm,237779,S,2157
317573,1525221,1525221,pioglitazone 15 MG Oral Tablet,RxNorm,317573,S,2153
284370,19071427,19071427,cilostazol 50 MG Oral Tablet [Pletal],RxNorm,284370,S,2152
854919,40162875,40162875,bisoprolol fumarate 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,RxNorm,854919,S,2152
311498,909502,909502,menthol 100 MG/ML / methyl salicylate 150 MG/ML Topical Cream,RxNorm,311498,S,2149
1049595,40231817,40231817,Abuse-Deterrent 12 HR oxycodone hydrochloride 60 MG Extended Release Oral Tablet [Oxycontin],RxNorm,1049595,S,2148
835956,1310037,1310037,amiodarone hydrochloride 100 MG Oral Tablet,RxNorm,835956,S,2148
343017,19095115,19095115,mineral oil 1000 MG/ML Oral Solution,RxNorm,343017,S,2147
309140,19075060,19075060,cevimeline hydrochloride 30 MG Oral Capsule,RxNorm,309140,S,2146
1191301,40243865,40243865,fluocinolone acetonide 0.1 MG/ML Otic Solution [Dermotic],RxNorm,1191301,S,2142
809992,19132851,19132851,lacosamide 150 MG Oral Tablet,RxNorm,809992,S,2140
284534,19006372,19006372,bivalirudin 250 MG Injection [Angiomax],RxNorm,284534,S,2139
747236,1113615,1113615,aspirin 81 MG Disintegrating Oral Tablet [Fasprin],RxNorm,747236,S,2137
603103,19122492,19122492,naproxen 375 MG Delayed Release Oral Tablet,RxNorm,603103,S,2136
