SOURCE_VALUE,SOURCE_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_NAME,MAPPED_STANDARD_VOCABULARY_ID,MAPPED_STANDARD_CONCEPT_CODE,MAPPED_STANDARD_CONCEPT_FLAG,TOTAL_ROWS
L1200,2719550.0,2719550.0,"Thoracic-lumbar-sacral-orthosis (tlso), inclusive of furnishing initial orthosis only",HCPCS,L1200,S,3
256717004,4117157.0,4105678.0,Flap,SNOMED,256683004,S,3
304273001,4119625.0,4119625.0,Corneal implant,SNOMED,304273001,S,3
A6523,1552552.0,1552552.0,"Gradient compression garment, arm, padded, for nighttime use, custom, each",HCPCS,A6523,S,3
L5636,2720034.0,2720034.0,"Addition to lower extremity, symes type, medial opening socket",HCPCS,L5636,S,3
118378005,4041473.0,4041473.0,Pacemaker pulse generator,SNOMED,118378005,S,3
Q4139,44786614.0,44786614.0,"Amniomatrix or biodmatrix, injectable, 1 cc",HCPCS,Q4139,S,3
V5220,2721938.0,2721938.0,"Hearing aid, bicros, behind the ear (Deprecated)",HCPCS,V5220,S,3
A6552,1552548.0,1552548.0,"Gradient compression stocking, below knee, 30-40 mmhg, each",HCPCS,A6552,S,3
L2610,2719709.0,2719709.0,"Addition to lower extremity, pelvic control, hip joint, clevis or thrust bearing, lock, each",HCPCS,L2610,S,3
L3215,2719768.0,2719768.0,"Orthopedic footwear, ladies shoe, oxford, each",HCPCS,L3215,S,3
L0464,2719459.0,2719459.0,"Tlso, triplanar control, modular segmented spinal system, four rigid plastic shells, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to the sternal notch, soft liner,...",HCPCS,L0464,S,3
L5810,2720115.0,2720115.0,"Addition, endoskeletal knee-shin system, single axis, manual lock",HCPCS,L5810,S,3
371791001,4161451.0,4161451.0,Radiofrequency ablation device,SNOMED,371791001,S,3
705471000,45772812.0,45772812.0,Pancreatic stent,SNOMED,705471000,S,3
C5275,44786369.0,44786369.0,"Application of low cost skin substitute graft to face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits, total wound surface area up to 100 sq cm; first 25 sq cm or less wound surface area",HCPCS,C5275,S,3
L5050,2719974.0,2719974.0,"Ankle, symes, molded socket, sach foot",HCPCS,L5050,S,3
L1210,2719551.0,2719551.0,"Addition to tlso, (low profile), lateral thoracic extension",HCPCS,L1210,S,3
L5826,2720123.0,2720123.0,"Addition, endoskeletal knee-shin system, single axis, hydraulic swing phase control, with miniature high activity frame",HCPCS,L5826,S,3
A4563,953202.0,953202.0,"Rectal control system for vaginal insertion, for long term use, includes pump and all supplies and accessories, any type each",HCPCS,A4563,S,3
705472007,45767868.0,45767868.0,Esophageal stent,SNOMED,705472007,S,3
A6509,2615209.0,2615209.0,"Compression burn garment, upper trunk to waist including arm openings (vest), custom fabricated",HCPCS,A6509,S,2
L2627,2719713.0,2719713.0,"Addition to lower extremity, pelvic control, plastic, molded to patient model, reciprocating hip joint and cables",HCPCS,L2627,S,2
A4635,2614945.0,2614945.0,"Underarm pad, crutch, replacement, each",HCPCS,A4635,S,2
L5341,2719996.0,2719996.0,"Hemipelvectomy, canadian type, molded socket, endoskeletal system, hip joint, single axis knee, sach foot",HCPCS,L5341,S,2
L3370,2719797.0,2719797.0,"Sole wedge, between sole",HCPCS,L3370,S,2
L6550,2720196.0,2720196.0,"Shoulder disarticulation, molded socket, endoskeletal system, including soft prosthetic tissue shaping",HCPCS,L6550,S,2
L5969,44786597.0,44786597.0,"Addition, endoskeletal ankle-foot or ankle system, power assist, includes any type motor(s)",HCPCS,L5969,S,2
1259927008,37166703.0,37166703.0,Femoral artery stent,SNOMED,1259927008,S,2
261238005,4130112.0,4130112.0,Free flap,SNOMED,261238005,S,2
257339006,4106149.0,4106149.0,Total ossicular replacement prosthesis,SNOMED,257339006,S,2
24174009,4084319.0,4084319.0,Bronchoscope,SNOMED,24174009,S,2
257409000,4107129.0,4107129.0,Vena cava filter,SNOMED,257409000,S,2
698003007,44783817.0,44783817.0,Bare metal stent,SNOMED,698003007,S,2
713808005,37017519.0,37017519.0,Implantable spinal cord electrical stimulation system programmer,SNOMED,713808005,S,2
468542000,45771922.0,45771922.0,Dual-chamber implantable defibrillator,SNOMED,468542000,S,2
A4550,2614897.0,2614897.0,Surgical trays,HCPCS,A4550,S,2
360056009,4232661.0,4232661.0,Automatic cardiac defibrillator,SNOMED,360056009,S,2
L2640,2719716.0,2719716.0,"Addition to lower extremity, pelvic control, band and belt, bilateral",HCPCS,L2640,S,2
228748004,4036390.0,4036390.0,Brachytherapy implant,SNOMED,228748004,S,2
286861005,4117709.0,4117709.0,Suprapubic catheter,SNOMED,286861005,S,2
L2850,2719734.0,2719734.0,"Addition to lower extremity orthosis, femoral length sock, fracture or equal, each",HCPCS,L2850,S,2
L5530,2720007.0,2720007.0,"Preparatory, below knee 'ptb' type socket, non-alignable system, pylon, no cover, sach foot, thermoplastic or equal, molded to model",HCPCS,L5530,S,2
L5630,2720030.0,2720030.0,"Addition to lower extremity, symes type, expandable wall socket",HCPCS,L5630,S,2
L3610,2719824.0,2719824.0,"Transfer of an orthosis from one shoe to another, caliper plate, new",HCPCS,L3610,S,2
L0190,2719428.0,2719428.0,"Cervical, multiple post collar, occipital/mandibular supports, adjustable cervical bars (somi, guilford, taylor types)",HCPCS,L0190,S,2
L1825,2719588.0,2719588.0,"KNEE ORTHOSIS, ELASTIC KNEE CAP, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT (Deprecated)",HCPCS,L1825,S,2
K1014,801278.0,801278.0,"Addition, endoskeletal knee-shin system, 4 bar linkage or multiaxial, fluid swing and stance phase control (Deprecated)",HCPCS,K1014,S,2
V2599,2721868.0,2721868.0,"Contact lens, other type",HCPCS,V2599,S,2
256845002,4105811.0,4105811.0,Fibular flap,SNOMED,256845002,S,2
706517004,45768341.0,45768341.0,Sleeve,SNOMED,706517004,S,2
76428000,4295726.0,45768063.0,Implantable elbow prosthesis,SNOMED,705880005,S,2
701726000,45764926.0,45764926.0,Knee arthroplasty force sensor,SNOMED,701726000,S,2
702630008,45765645.0,45765645.0,Manometer catheter,SNOMED,702630008,S,2
705641004,45767944.0,45767944.0,Aortic stent,SNOMED,705641004,S,2
81343005,4217944.0,4122001.0,Autograft of skin,SNOMED,303249004,S,2
304125002,4127145.0,4127145.0,Total shoulder replacement prosthesis,SNOMED,304125002,S,2
105794008,4025036.0,4025036.0,Scope AND/OR camera,SNOMED,105794008,S,2
705844005,45768045.0,45768045.0,Hernia surgical mesh,SNOMED,705844005,S,2
A4566,40664459.0,40664459.0,"Shoulder sling or vest design, abduction restrainer, with or without swathe control, prefabricated, includes fitting and adjustment",HCPCS,A4566,S,2
L3540,2719816.0,2719816.0,"Orthopedic shoe addition, sole, full",HCPCS,L3540,S,2
L0174,2719426.0,2719426.0,"Cervical, collar, semi-rigid, thermoplastic foam, two piece with thoracic extension, prefabricated, off-the-shelf",HCPCS,L0174,S,2
464555009,45759357.0,45759357.0,Mitral annuloplasty ring,SNOMED,464555009,S,2
6012004,4246497.0,4246497.0,Hearing aid,SNOMED,6012004,S,2
Q4102,2720794.0,2720794.0,"Oasis wound matrix, per square centimeter",HCPCS,Q4102,S,2
L6975,2720330.0,2720330.0,"Interscapular-thoracic, external power, molded inner socket, removable shoulder shell, shoulder bulkhead, humeral section, mechanical elbow, forearm, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of termina...",HCPCS,L6975,S,2
312140007,4193170.0,4193170.0,Saphenous vein graft,SNOMED,312140007,S,2
L5628,2720028.0,2720028.0,"Addition to lower extremity, test socket, hemipelvectomy",HCPCS,L5628,S,2
L6641,2720224.0,2720224.0,"Upper extremity addition, excursion amplifier, pulley type",HCPCS,L6641,S,2
A4356,2614782.0,2614782.0,"External urethral clamp or compression device (not to be used for catheter clamp), each",HCPCS,A4356,S,2
L6655,2720231.0,2720231.0,"Upper extremity addition, standard control cable, extra",HCPCS,L6655,S,2
A4351,2614777.0,2614777.0,"Intermittent urinary catheter; straight tip, with or without coating (teflon, silicone, silicone elastomer, or hydrophilic, etc.), each",HCPCS,A4351,S,2
L3202,2719757.0,2719757.0,"Orthopedic shoe, oxford with supinator or pronator, child",HCPCS,L3202,S,2
L5626,2720027.0,2720027.0,"Addition to lower extremity, test socket, hip disarticulation",HCPCS,L5626,S,2
A9601,800996.0,800996.0,"Flortaucipir f 18 injection, diagnostic, 1 millicurie",HCPCS,A9601,S,2
A6579,1552581.0,1552581.0,"Gradient compression glove, custom, medium weight, each",HCPCS,A6579,S,2
256806007,4104269.0,37163376.0,Radial artery flap,SNOMED,1209126005,S,2
470646006,45763481.0,45763481.0,Implantable cardiac monitor,SNOMED,470646006,S,2
386929009,4297553.0,4297553.0,Collagen implant,SNOMED,386929009,S,2
706122008,45768178.0,45768178.0,Implantable infusion pump,SNOMED,706122008,S,2
L0648,44786585.0,44786585.0,"Lumbar-sacral orthosis, sagittal control, with rigid anterior and posterior panels, posterior extends from sacrococcygeal junction to t-9 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, m...",HCPCS,L0648,S,2
701920000,45765078.0,45765078.0,"Abdominal hernia surgical mesh, synthetic polymer",SNOMED,701920000,S,2
421553000,4222857.0,4222857.0,Allotransplant pancreas,SNOMED,421553000,S,2
78765007,4303221.0,40355609.0,Intrauterine contraceptive device,SNOMED,268460000,S,2
69805005,4321388.0,4321388.0,Insulin pump,SNOMED,69805005,S,2
306912008,4142300.0,45762009.0,Anchored bone-conduction hearing aid,SNOMED,468421000,S,2
C1820,2615827.0,2615827.0,"Generator, neurostimulator (implantable), with rechargeable battery and charging system",HCPCS,C1820,S,2
L1290,2719559.0,2719559.0,"Addition to tlso, (low profile), lateral trochanteric pad",HCPCS,L1290,S,2
257338003,4106991.0,4106991.0,Partial ossicular replacement prosthesis,SNOMED,257338003,S,2
420934007,4227349.0,4227349.0,Graft of skin,SNOMED,420934007,S,2
445085009,40482049.0,40482049.0,Tunneled central venous catheter,SNOMED,445085009,S,2
702071003,45765198.0,45765198.0,Bone biopsy needle,SNOMED,702071003,S,2
470505007,45763378.0,45763378.0,Kyphoplasty balloon catheter,SNOMED,470505007,S,2
L6965,2720328.0,2720328.0,"Shoulder disarticulation, external power, molded inner socket, removable shoulder shell, shoulder bulkhead, humeral section, mechanical elbow, forearm, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of termi...",HCPCS,L6965,S,2
L1690,2719577.0,2719577.0,"Combination, bilateral, lumbo-sacral, hip, femur orthosis providing adduction and internal rotation control, prefabricated, includes fitting and adjustment",HCPCS,L1690,S,2
L0458,2719456.0,2719456.0,"Tlso, triplanar control, modular segmented spinal system, two rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the xiphoid, soft li...",HCPCS,L0458,S,2
303608005,4125335.0,4125335.0,Ophthalmological implant,SNOMED,303608005,S,2
1259926004,37166702.0,37166702.0,Iliac artery stent,SNOMED,1259926004,S,2
17107009,4063128.0,4063128.0,Mitral valve prosthesis,SNOMED,17107009,S,2
A4595,2614912.0,2614912.0,"Electrical stimulator supplies, 2 lead, per month, (e.g., tens, nmes)",HCPCS,A4595,S,2
L4392,2719967.0,2719967.0,"Replacement, soft interface material, static afo",HCPCS,L4392,S,2
L5622,2720025.0,2720025.0,"Addition to lower extremity, test socket, knee disarticulation",HCPCS,L5622,S,2
L5665,2720060.0,2720060.0,"Addition to lower extremity, socket insert, multi-durometer, below knee",HCPCS,L5665,S,2
32712000,4139147.0,4139147.0,Drain,SNOMED,32712000,S,2
8451008,4223817.0,4223817.0,Intramedullary rod,SNOMED,8451008,S,2
469214007,45762526.0,45762526.0,Lumbar puncture needle,SNOMED,469214007,S,2
A6454,2615197.0,2615197.0,"Self-adherent bandage, elastic, non-knitted/non-woven, width greater than or equal to three inches and less than five inches, per yard",HCPCS,A6454,S,2
E1810,2616999.0,2616999.0,"Dynamic adjustable knee extension / flexion device, includes soft interface material",HCPCS,E1810,S,2
L8410,2720418.0,2720418.0,"Prosthetic sheath, above knee, each",HCPCS,L8410,S,2
L5410,2719998.0,2719998.0,"Immediate post surgical or early fitting, application of initial rigid dressing, including fitting, alignment and suspension, below knee, each additional cast change and realignment",HCPCS,L5410,S,2
360064003,4235043.0,4235043.0,Ventricular assist device,SNOMED,360064003,S,2
L3002,2719739.0,2719739.0,"Foot, insert, removable, molded to patient model, plastazote or equal, each",HCPCS,L3002,S,2
A6576,1552923.0,1552923.0,"Gradient compression arm sleeve, custom, medium weight, each",HCPCS,A6576,S,2
L2108,2719646.0,2719646.0,"Ankle foot orthosis, fracture orthosis, tibial fracture cast orthosis, custom fabricated",HCPCS,L2108,S,2
L0468,2719461.0,2719461.0,"Tlso, sagittal-coronal control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, extends from sacrococcygeal junction over scapulae, lateral strength provided by pelvic, thoracic, and lateral frame pieces, restr...",HCPCS,L0468,S,2
L6645,2720226.0,2720226.0,"Upper extremity addition, shoulder flexion-abduction joint, each",HCPCS,L6645,S,2
L5971,2720148.0,2720148.0,"All lower extremity prosthesis, solid ankle cushion heel (sach) foot, replacement only",HCPCS,L5971,S,2
257287003,4106981.0,4106981.0,Tube drain,SNOMED,257287003,S,2
L5790,2720113.0,2720113.0,"Addition, exoskeletal system, above knee, ultra-light material (titanium, carbon fiber or equal)",HCPCS,L5790,S,2
C1778,2615788.0,2615788.0,"Lead, neurostimulator (implantable)",HCPCS,C1778,S,2
A4649,2614959.0,2614959.0,Surgical supply; miscellaneous,HCPCS,A4649,S,2
L2038,2719635.0,2719635.0,"Knee ankle foot orthosis, full plastic, with or without free motion knee, multi-axis ankle, custom fabricated",HCPCS,L2038,S,2
118374007,4042164.0,4042164.0,Silicone implant,SNOMED,118374007,S,2
L3253,2719782.0,2719782.0,"Foot, molded shoe plastazote (or similar) custom fitted, each",HCPCS,L3253,S,2
L1800,2719584.0,2719584.0,"KNEE ORTHOSIS, ELASTIC WITH STAYS, PREFABRICATED, INCLUDES FITTING AND ADJUSTMENT (Deprecated)",HCPCS,L1800,S,2
118383002,4040907.0,4040907.0,External fixation device,SNOMED,118383002,S,2
258593008,4122288.0,4122288.0,Ventricular shunt,SNOMED,258593008,S,2
312077001,4193071.0,4193071.0,Flexible ureteroscope,SNOMED,312077001,S,2
272306000,4156347.0,4156347.0,Jaw implant,SNOMED,272306000,S,2
417257008,4220780.0,42537392.0,Skin flap,SNOMED,736761006,S,2
7970006,4195128.0,4195128.0,Allograft,SNOMED,7970006,S,2
78498003,4301772.0,4301772.0,Testicular prosthesis,SNOMED,78498003,S,2
L1950,2719619.0,2719619.0,"Ankle foot orthosis, spiral, (institute of rehabilitative medicine type), plastic, custom fabricated",HCPCS,L1950,S,2
313062001,4196441.0,4196441.0,Total knee joint prosthesis,SNOMED,313062001,S,2
D0290,40663437.0,40663437.0,POSTERIOR-ANTERIOR OR LATERAL SKULL AND FACIAL BONE SURVEY FILM (Deprecated),HCPCS,D0290,S,2
Q4133,43533237.0,43533237.0,"Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter",HCPCS,Q4133,S,1
705992009,45768117.0,1244240.0,Cardiac annuloplasty ring,SNOMED,1259841000,S,1
261206000,4128970.0,4128970.0,External fixator using static unilateral bar,SNOMED,261206000,S,1
47942000,4169907.0,4169907.0,Proctoscope,SNOMED,47942000,S,1
414928009,4215972.0,4215972.0,Ocular prosthesis,SNOMED,414928009,S,1
Q4131,43533200.0,43533200.0,"Epifix or epicord, per square centimeter (Deprecated)",HCPCS,Q4131,S,1
782787005,37204246.0,37204246.0,Split thickness graft of skin,SNOMED,782787005,S,1
180796005,4106242.0,4106242.0,Rectus abdominis flap,SNOMED,180796005,S,1
261230003,4129084.0,4129084.0,Bone graft material,SNOMED,261230003,S,1
L5818,2720120.0,2720120.0,"Addition, endoskeletal knee-shin system, polycentric, friction swing, and stance phase control",HCPCS,L5818,S,1
L1652,2719572.0,2719572.0,"Hip orthosis, bilateral thigh cuffs with adjustable abductor spreader bar, adult size, prefabricated, includes fitting and adjustment, any type",HCPCS,L1652,S,1
258648006,4121352.0,4121352.0,Optical filter,SNOMED,258648006,S,1
L3340,2719794.0,2719794.0,"Heel wedge, sach",HCPCS,L3340,S,1
465599009,45760058.0,45760058.0,Tonsillectome,SNOMED,465599009,S,1
L5656,2720053.0,2720053.0,"Addition to lower extremity, socket insert, knee disarticulation (kemblo, pelite, aliplast, plastazote or equal)",HCPCS,L5656,S,1
705473002,45767869.0,45767869.0,Urinary tract stent,SNOMED,705473002,S,1
L0112,2719417.0,2719417.0,"Cranial cervical orthosis, congenital torticollis type, with or without soft interface material, adjustable range of motion joint, custom fabricated",HCPCS,L0112,S,1
L3764,2719849.0,2719849.0,"Elbow wrist hand orthosis, includes one or more nontorsion joints, elastic bands, turnbuckles, may include soft interface, straps, custom fabricated, includes fitting and adjustment",HCPCS,L3764,S,1
E0110,2616478.0,2616478.0,"Crutches, forearm, includes crutches of various materials, adjustable or fixed, pair, complete with tips and handgrips",HCPCS,E0110,S,1
L1834,2719592.0,2719592.0,"Knee orthosis, without knee joint, rigid, custom fabricated",HCPCS,L1834,S,1
470374006,45772353.0,45772353.0,Laser lithotripsy system,SNOMED,470374006,S,1
713713002,37018730.0,37018730.0,Dental implant prosthetic screw analog,SNOMED,713713002,S,1
465324005,45759858.0,45759858.0,Auditory brainstem implant system,SNOMED,465324005,S,1
L3981,45890810.0,45890810.0,"Upper extremity fracture orthosis, humeral, prefabricated, includes shoulder cap design, with or without joints, forearm section, may include soft interface, straps, includes fitting and adjustments",HCPCS,L3981,S,1
L2620,2719710.0,2719710.0,"Addition to lower extremity, pelvic control, hip joint, heavy duty, each",HCPCS,L2620,S,1
L4100,2719954.0,2719954.0,"Replace leather cuff kafo, proximal thigh",HCPCS,L4100,S,1
L7180,2720343.0,2720343.0,"Electronic elbow, microprocessor sequential control of elbow and terminal device",HCPCS,L7180,S,1
180782004,4110841.0,4110841.0,Gracilis myocutaneous flap,SNOMED,180782004,S,1
180783009,4110842.0,4110842.0,Vastus lateralis myocutaneous flap,SNOMED,180783009,S,1
258623008,4121349.0,4121349.0,Vascular catheter,SNOMED,258623008,S,1
258644008,4122371.0,4122371.0,Abdominal drain,SNOMED,258644008,S,1
34362008,4142191.0,4142191.0,Vascular device,SNOMED,34362008,S,1
444449007,40479423.0,40479423.0,"Dual chamber pacing cardioverter defibrillator pulse generator, device",SNOMED,444449007,S,1
360096006,4232667.0,4232667.0,Gold weight,SNOMED,360096006,S,1
705865004,45768054.0,45768054.0,Implantable ankle prosthesis,SNOMED,705865004,S,1
68183006,4239189.0,4239189.0,Bone screw,SNOMED,68183006,S,1
714720000,37018268.0,37018268.0,Lumboperitoneal shunt,SNOMED,714720000,S,1
704722004,45767340.0,45767340.0,Dual chamber rate responsive implantable cardiac pacemaker,SNOMED,704722004,S,1
711607007,46273118.0,46273118.0,Microwave ablation system generator,SNOMED,711607007,S,1
469624007,45771988.0,45771988.0,Intramucosal dental implant,SNOMED,469624007,S,1
281414004,4084919.0,45763425.0,Gastrostomy tube,SNOMED,470571004,S,1
257357007,4106155.0,45759892.0,Silicone gel-filled breast implant,SNOMED,465380004,S,1
271003,4098108.0,4098108.0,Bone plate,SNOMED,271003,S,1
466467006,45760659.0,45760659.0,Biopsy punch,SNOMED,466467006,S,1
310230009,4148813.0,4148813.0,Laser lithotripter,SNOMED,310230009,S,1
706827000,45768422.0,45768422.0,Generator,SNOMED,706827000,S,1
L1980,2719624.0,2719624.0,"Ankle foot orthosis, single upright free plantar dorsiflexion, solid stirrup, calf band/cuff (single bar 'bk' orthosis), custom fabricated",HCPCS,L1980,S,1
464810008,45759520.0,45759520.0,Mitral valve tissue repair system,SNOMED,464810008,S,1
468921008,45762340.0,45762340.0,Drainage biliary catheter,SNOMED,468921008,S,1
L3630,2719826.0,2719826.0,"Transfer of an orthosis from one shoe to another, solid stirrup, new",HCPCS,L3630,S,1
L3530,2719815.0,2719815.0,"Orthopedic shoe addition, sole, half",HCPCS,L3530,S,1
83059008,4306146.0,4306146.0,Tube,SNOMED,83059008,S,1
257215003,4106958.0,4106958.0,Nail instrument,SNOMED,257215003,S,1
L5580,2720012.0,2720012.0,"Preparatory, above knee - knee disarticulation ischial level socket, non-alignable system, pylon, no cover, sach foot, thermoplastic or equal, molded to model",HCPCS,L5580,S,1
310196006,4147427.0,4147427.0,YAG - laser,SNOMED,310196006,S,1
L2628,2719714.0,2719714.0,"Addition to lower extremity, pelvic control, metal frame, reciprocating hip joint and cables",HCPCS,L2628,S,1
L2034,2719631.0,2719631.0,"Knee ankle foot orthosis, full plastic, single upright, with or without free motion knee, medial lateral rotation control, with or without free motion ankle, custom fabricated",HCPCS,L2034,S,1
E0111,2616479.0,2616479.0,"Crutch forearm, includes crutches of various materials, adjustable or fixed, each, with tip and handgrips",HCPCS,E0111,S,1
L5683,2720078.0,2720078.0,"Addition to lower extremity, below knee/above knee, custom fabricated socket insert for other than congenital or atypical traumatic amputee, silicone gel, elastomeric or equal, for use with or without locking mechanism, initial only (for other than ini...",HCPCS,L5683,S,1
L5690,2720083.0,2720083.0,"Addition to lower extremity, below knee, waist belt, padded and lined",HCPCS,L5690,S,1
L6707,2720260.0,2720260.0,"Terminal device, hook, mechanical, voluntary closing, any material, any size, lined or unlined",HCPCS,L6707,S,1
L5961,40664487.0,40664487.0,"Addition, endoskeletal system, polycentric hip joint, pneumatic or hydraulic control, rotation control, with or without flexion and/or extension control",HCPCS,L5961,S,1
L5966,2720145.0,2720145.0,"Addition, endoskeletal system, hip disarticulation, flexible protective outer surface covering system",HCPCS,L5966,S,1
L5926,1552668.0,1552668.0,"Addition to lower extremity prosthesis, endoskeletal, knee disarticulation, above knee, hip disarticulation, positional rotation unit, any type",HCPCS,L5926,S,1
257225008,4104600.0,4104600.0,Flexible bronchoscope,SNOMED,257225008,S,1
256708004,4107997.0,4107997.0,Cervicofacial flap,SNOMED,256708004,S,1
258622003,4122364.0,4122364.0,Arteriovenous shunt,SNOMED,258622003,S,1
285315005,4112145.0,4112145.0,Radiotherapy planning markers,SNOMED,285315005,S,1
360065002,4235160.0,4235160.0,Right ventricular assist device,SNOMED,360065002,S,1
385621003,4295821.0,4295821.0,Jackson - Pratt drain,SNOMED,385621003,S,1
469849008,45762937.0,45762937.0,Flexible video colonoscope,SNOMED,469849008,S,1
74108008,4252565.0,4252565.0,Recorder,SNOMED,74108008,S,1
838421004,3661482.0,3661482.0,Non-bioabsorbable synthetic polymer hiatal hernia surgical mesh,SNOMED,838421004,S,1
470321001,45763258.0,45763258.0,Laparoscopic multi-instrument access port,SNOMED,470321001,S,1
373545003,4190216.0,4190216.0,Replacement agent,SNOMED,373545003,S,1
344088002,4225145.0,4225145.0,Urostomy bag,SNOMED,344088002,S,1
Q4049,2720760.0,2720760.0,"Finger splint, static",HCPCS,Q4049,S,1
118380004,4042166.0,4042166.0,Implantable defibrillator leads,SNOMED,118380004,S,1
129121000,4044008.0,4044008.0,Tracheostomy tube,SNOMED,129121000,S,1
257364009,4106158.0,4106158.0,Self-expanding stent,SNOMED,257364009,S,1
705924003,45768092.0,45768092.0,Cardiac balloon catheter,SNOMED,705924003,S,1
704706000,45767327.0,45767327.0,Cardiac radiofrequency ablation system,SNOMED,704706000,S,1
705486006,45767873.0,45767873.0,Extracorporeal lithotripsy system,SNOMED,705486006,S,1
718142001,37397493.0,37397493.0,Tunneled chest drain,SNOMED,718142001,S,1
L6700,2720255.0,2720255.0,"TERMINAL DEVICE, HOOK, DORRANCE, OR EQUAL, MODEL #3 (Deprecated)",HCPCS,L6700,S,1
257363003,4106157.0,4106157.0,Metal stent,SNOMED,257363003,S,1
446559007,40488338.0,40488338.0,Peripheral vascular catheter,SNOMED,446559007,S,1
257284005,4106980.0,4106980.0,Conduit with homograft valve,SNOMED,257284005,S,1
439069008,4233157.0,4233157.0,Microspinal catheter,SNOMED,439069008,S,1
A6543,2615227.0,2615227.0,"GRADIENT COMPRESSION STOCKING, LYMPHEDEMA (Deprecated)",HCPCS,A6543,S,1
L5694,2720085.0,2720085.0,"Addition to lower extremity, above knee, pelvic control belt, padded and lined",HCPCS,L5694,S,1
72302000,4216879.0,4216879.0,Lead cable,SNOMED,72302000,S,1
183187001,4082570.0,4082570.0,Halo brace,SNOMED,183187001,S,1
310835009,4147885.0,4147885.0,External fixator frame component,SNOMED,310835009,S,1
L5982,2720157.0,2720157.0,"All exoskeletal lower extremity prostheses, axial rotation unit",HCPCS,L5982,S,1
27065002,4097825.0,4097825.0,Surgical suture,SNOMED,27065002,S,1
L5615,1552667.0,1552667.0,"Addition, endoskeletal knee-shin system, 4 bar linkage or multiaxial, fluid swing and stance phase control",HCPCS,L5615,S,1
468793006,45762258.0,45762258.0,Duodenal stent,SNOMED,468793006,S,1
24073000,4080458.0,45768116.0,Mechanical cardiac valve prosthesis,SNOMED,705991002,S,1
243135003,4074660.0,4074660.0,Spacer,SNOMED,243135003,S,1
L6925,2720320.0,2720320.0,"Wrist disarticulation, external power, self-suspended inner socket, removable forearm shell, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",HCPCS,L6925,S,1
261138003,4126057.0,4126057.0,Myocutaneous flap,SNOMED,261138003,S,1
L5681,2720076.0,2720076.0,"Addition to lower extremity, below knee/above knee, custom fabricated socket insert for congenital or atypical traumatic amputee, silicone gel, elastomeric or equal, for use with or without locking mechanism, initial only (for other than initial, use c...",HCPCS,L5681,S,1
180800004,4106243.0,4106243.0,Gluteus maximus flap,SNOMED,180800004,S,1
272363005,4154053.0,4154053.0,Fixed orthodontic appliance,SNOMED,272363005,S,1
272177003,4156227.0,4156227.0,Pericardial patch,SNOMED,272177003,S,1
L5676,2720071.0,2720071.0,"Additions to lower extremity, below knee, knee joints, single axis, pair",HCPCS,L5676,S,1
76937009,4298572.0,4298572.0,Guillotine,SNOMED,76937009,S,1
706391003,45768311.0,45768311.0,Dental matrix implant,SNOMED,706391003,S,1
468629008,45771928.0,45771928.0,Endometrial biopsy curette,SNOMED,468629008,S,1
L8607,915813.0,915813.0,"Injectable bulking agent for vocal cord medialization, 0.1 ml, includes shipping and necessary supplies",HCPCS,L8607,S,1
413390007,4189817.0,4189817.0,Accommodating intraocular lens implant,SNOMED,413390007,S,1
469347000,45762612.0,45762612.0,Liver donor-organ preservation/transport system,SNOMED,469347000,S,1
360066001,4235161.0,4235161.0,Left ventricular assist device,SNOMED,360066001,S,1
468421000,45762009.0,45762009.0,Anchored bone-conduction hearing aid,SNOMED,468421000,S,1
A9273,40664451.0,40664451.0,"Cold or hot fluid bottle, ice cap or collar, heat and/or cold wrap, any type",HCPCS,A9273,S,1
700617000,45771110.0,45771110.0,Bare metal iliac artery stent,SNOMED,700617000,S,1
L3918,2719886.0,2719886.0,"Hand orthosis, metacarpal fracture orthosis, prefabricated, off-the-shelf",HCPCS,L3918,S,1
L2050,2719638.0,2719638.0,"Hip knee ankle foot orthosis, torsion control, bilateral torsion cables, hip joint, pelvic band/belt, custom fabricated",HCPCS,L2050,S,1
L5658,2720054.0,2720054.0,"Addition to lower extremity, socket insert, above knee (kemblo, pelite, aliplast, plastazote or equal)",HCPCS,L5658,S,1
L2188,2719661.0,2719661.0,"Addition to lower extremity fracture orthosis, quadrilateral brim",HCPCS,L2188,S,1
L2395,2719690.0,2719690.0,"Addition to lower extremity, offset knee joint, heavy duty, each joint",HCPCS,L2395,S,1
E0890,2616767.0,2616767.0,"Traction frame, attached to footboard, pelvic traction",HCPCS,E0890,S,1
